"year","size","farmStay","habFact","ppue","catch"
40,0.1,6,2,14.3271160440413,286216.260995455
41,0.1,6,2,14.3266320048364,286213.720807784
42,0.1,6,2,14.326230331449,286211.620534999
43,0.1,6,2,14.3258972096264,286209.882223743
44,0.1,6,2,14.3256210611869,286208.442273
45,0.1,6,2,14.3253922044437,286207.248668598
46,0.1,6,2,14.3252025687985,286206.258770702
47,0.1,6,2,14.3250454383022,286205.43752523
48,0.1,6,2,14.3249152352775,286204.756052945
49,0.1,6,2,14.324807335687,286204.19051265
50,0.1,6,2,14.3247179094286,286203.721185093
2,0.1,6,3,18.1042974803516,319112.501956572
3,0.1,6,3,17.71653092808,314010.647345109
4,0.1,6,3,17.3434447503972,309972.971742412
5,0.1,6,3,16.991315296066,306743.75617414
6,0.1,6,3,16.6656571382512,304153.000113396
7,0.1,6,3,16.3702117210169,302066.861411934
8,0.1,6,3,16.1067267225085,300379.403759004
9,0.1,6,3,15.8751848059602,299006.864749785
10,0.1,6,3,15.6742239763727,297886.335315181
11,0.1,6,3,15.5015913463437,296968.491481103
12,0.1,6,3,15.3545385213231,296214.383779668
13,0.1,6,3,15.2301271680323,295593.179253152
14,0.1,6,3,15.125444338195,295080.335969131
15,0.1,6,3,15.0377406616062,294656.198820146
16,0.1,6,3,14.5542089210666,282308.477774355
17,0.1,6,3,14.4949887994593,282259.563360132
18,0.1,6,3,14.4425205936943,282084.502888103
19,0.1,6,3,14.4045720265158,282015.248969217
20,0.1,6,3,14.3744755355357,281942.087014082
21,0.1,6,3,14.3519116464874,281897.483123465
22,0.1,6,3,14.3342999384717,281852.14307507
23,0.1,6,3,14.3207664506676,281813.925642548
24,0.1,6,3,14.3102184035616,281778.886359996
25,0.1,6,3,14.3019859487367,281748.041171206
26,0.1,6,3,14.2954981400199,281720.608709916
27,0.1,6,3,14.2903569626692,281696.695235168
28,0.1,6,3,14.2862389972421,281675.923306219
29,0.1,6,3,14.2829089837629,281658.078954382
30,0.1,6,3,14.2801928799742,281642.878299153
31,0.1,6,3,14.2779630545593,281630.055458833
32,0.1,6,3,14.276123564446,281619.328362381
33,0.1,6,3,14.2746014335158,281610.423338437
34,0.1,6,3,14.2733397318625,281603.075157349
35,0.1,6,3,14.272293124316,281597.038117054
36,0.1,6,3,14.2714247931973,281592.090987803
37,0.1,6,3,14.2707044311638,281588.040897908
38,0.1,6,3,14.2701068433283,281584.723747047
39,0.1,6,3,14.269610962549,281582.002850912
40,0.1,6,3,14.269199091141,281579.766077313
41,0.1,6,3,14.2688562648013,281577.922380397
42,0.1,6,3,14.2685714270769,281576.399722766
43,0.1,6,3,14.2683350638873,281575.140089979
44,0.1,6,3,14.2681391131184,281574.096751747
45,0.1,6,3,14.2679767725861,281573.231819668
46,0.1,6,3,14.2678423365959,281572.514400514
47,0.1,6,3,14.2677310333106,281571.919149998
48,0.1,6,3,14.2676388869108,281571.425204531
49,0.1,6,3,14.2675625971917,281571.015337928
50,0.1,6,3,14.2674994297269,281570.675291073
2,0.1,6,4,18.1042974803516,319112.501956572
3,0.1,6,4,17.71653092808,314010.647345109
4,0.1,6,4,17.3434447503972,309972.971742412
5,0.1,6,4,16.991315296066,306743.75617414
6,0.1,6,4,16.6656571382512,304153.000113396
7,0.1,6,4,16.3702117210169,302066.861411934
8,0.1,6,4,16.1067267225085,300379.403759004
9,0.1,6,4,15.8751848059602,299006.864749785
10,0.1,6,4,15.6742239763727,297886.335315181
11,0.1,6,4,15.5015913463437,296968.491481103
12,0.1,6,4,15.3545385213231,296214.383779668
13,0.1,6,4,15.2301271680323,295593.179253152
14,0.1,6,4,15.125444338195,295080.335969131
15,0.1,6,4,15.0377406616062,294656.198820146
16,0.1,6,4,14.4785349251949,278242.642500786
17,0.1,6,4,14.4213565663521,278285.295673335
18,0.1,6,4,14.3709035279697,278161.90096621
19,0.1,6,4,14.3354519561565,278140.48250367
20,0.1,6,4,14.3079403779517,278103.669946066
21,0.1,6,4,14.2880131729649,278091.017224447
22,0.1,6,4,14.2728903470073,278069.767777117
23,0.1,6,4,14.2616656158791,278050.918167538
24,0.1,6,4,14.2531958858125,278031.073497713
25,0.1,6,4,14.2468012702341,278012.316306117
26,0.1,6,4,14.2419133115507,277994.494533407
27,0.1,6,4,14.2381507030757,277978.345982897
28,0.1,6,4,14.2352108183213,277963.880830223
29,0.1,6,4,14.2328805841945,277951.207340546
30,0.1,6,4,14.231008365808,277940.27835061
31,0.1,6,4,14.2294878957474,277931.008005217
32,0.1,6,4,14.2282427633342,277923.248848532
33,0.1,6,4,14.2272174156633,277916.831251405
34,0.1,6,4,14.2263701535304,277911.570607132
35,0.1,6,4,14.2256687649146,277907.285311988
36,0.1,6,4,14.2250876237628,277903.806326394
37,0.1,6,4,14.2246058934393,277900.984249388
38,0.1,6,4,14.2242063470879,277898.691797039
39,0.1,6,4,14.2238745876008,277896.823794622
40,0.1,6,4,14.2235984665686,277895.295163163
41,0.1,6,4,14.2233675838042,277894.038004211
42,0.1,6,4,14.2231751768813,277893.000681849
43,0.1,6,4,14.2230152083479,277892.142452241
44,0.1,6,4,14.2228824535636,277891.431111566
45,0.1,6,4,14.2227724290665,277890.840867504
46,0.1,6,4,14.2226813290998,277890.350836863
47,0.1,6,4,14.2226059397034,277889.943912274
48,0.1,6,4,14.2225435655353,277889.606007648
49,0.1,6,4,14.2224919621411,277889.325478077
50,0.1,6,4,14.2224492669794,277889.092665424
2,0.1,7,1,18.1042974803516,319112.501956572
3,0.1,7,1,17.71653092808,314010.647345109
4,0.1,7,1,17.3434447503972,309972.971742412
5,0.1,7,1,16.991315296066,306743.75617414
6,0.1,7,1,16.6656571382512,304153.000113396
7,0.1,7,1,16.3702117210169,302066.861411934
8,0.1,7,1,16.1067267225085,300379.403759004
9,0.1,7,1,15.8751848059602,299006.864749785
10,0.1,7,1,15.6742239763727,297886.335315181
11,0.1,7,1,15.5015913463437,296968.491481103
12,0.1,7,1,15.3545385213231,296214.383779668
13,0.1,7,1,15.2301271680323,295593.179253152
14,0.1,7,1,15.125444338195,295080.335969131
15,0.1,7,1,15.0377406616062,294656.198820146
16,0.1,7,1,14.7723203941335,293992.547738126
17,0.1,7,1,14.7077089958586,293702.190244556
18,0.1,7,1,14.6498456016489,293388.135525083
19,0.1,7,1,14.605003636621,293189.13788273
20,0.1,7,1,14.5677455105699,293019.108558045
21,0.1,7,1,14.5378406775626,292891.485749965
22,0.1,7,1,14.5133007510829,292784.519199953
23,0.1,7,1,14.4933375468519,292697.722295952
24,0.1,7,1,14.4770032826158,292625.277458852
25,0.1,7,1,14.4636497910505,292565.091733531
26,0.1,7,1,14.4526996961101,292514.600371348
27,0.1,7,1,14.4437081983338,292472.219982396
28,0.1,7,1,14.4362945715174,292436.524853932
29,0.1,7,1,14.4301623340549,292406.463872951
30,0.1,7,1,14.4250759029641,292381.158210609
31,0.1,7,1,14.4208487762698,292359.899018161
32,0.1,7,1,14.4173312386763,292342.082844491
33,0.1,7,1,14.414402345361,292327.194632941
34,0.1,7,1,14.4119632563753,292314.786614688
35,0.1,7,1,14.4099325200171,292304.470250061
36,0.1,7,1,14.4082425118855,292295.909001094
37,0.1,7,1,14.4068368314888,292288.813789082
38,0.1,7,1,14.4056682990179,292282.938310879
39,0.1,7,1,14.4046974043742,292278.074562064
40,0.1,7,1,14.4038910615077,292274.048201221
41,0.1,7,1,14.4032215920275,292270.714042525
42,0.1,7,1,14.4026659417372,292267.951965918
43,0.1,7,1,14.4022048462664,292265.662736703
44,0.1,7,1,14.401822257246,292263.764499491
45,0.1,7,1,14.4015048184985,292262.189763098
46,0.1,7,1,14.40124142948,292260.882874583
47,0.1,7,1,14.4010228722959,292259.797915219
48,0.1,7,1,14.4008414988064,292258.896966351
49,0.1,7,1,14.400690966617,292258.148683635
50,0.1,7,1,14.4005660177043,292257.52712892
2,0.1,7,2,18.1042974803516,319112.501956572
3,0.1,7,2,17.71653092808,314010.647345109
4,0.1,7,2,17.3434447503972,309972.971742412
5,0.1,7,2,16.991315296066,306743.75617414
6,0.1,7,2,16.6656571382512,304153.000113396
7,0.1,7,2,16.3702117210169,302066.861411934
8,0.1,7,2,16.1067267225085,300379.403759004
9,0.1,7,2,15.8751848059602,299006.864749785
10,0.1,7,2,15.6742239763727,297886.335315181
11,0.1,7,2,15.5015913463437,296968.491481103
12,0.1,7,2,15.3545385213231,296214.383779668
13,0.1,7,2,15.2301271680323,295593.179253152
14,0.1,7,2,15.125444338195,295080.335969131
15,0.1,7,2,15.0377406616062,294656.198820146
16,0.1,7,2,14.6491216709522,287399.73940796
17,0.1,7,2,14.5874446346411,287240.859521365
18,0.1,7,2,14.5325375469472,287003.01391179
19,0.1,7,2,14.4915210905441,286875.441085089
20,0.1,7,2,14.4582456275248,286758.405878983
21,0.1,7,2,14.4324320533448,286675.758378549
22,0.1,7,2,14.4117542494918,286601.944039849
23,0.1,7,2,14.3953764680111,286541.05377506
24,0.1,7,2,14.3822688509466,286488.377812029
25,0.1,7,2,14.371772100763,286443.581729823
26,0.1,7,2,14.3633122328234,286405.103845865
27,0.1,7,2,14.3564705265924,286372.292480017
28,0.1,7,2,14.350898090202,286344.302060762
29,0.1,7,2,14.346332472756,286320.537331071
30,0.1,7,2,14.3425722504647,286300.438749437
31,0.1,7,2,14.3394636357435,286283.532517947
32,0.1,7,2,14.3368867810033,286269.383033327
33,0.1,7,2,14.3347473834849,286257.599345105
34,0.1,7,2,14.3329698729763,286247.826154836
35,0.1,7,2,14.3314928497577,286239.746505097
36,0.1,7,2,14.3302657928814,286233.081255379
37,0.1,7,2,14.3292467920046,286227.589177568
38,0.1,7,2,14.3284008817423,286223.064999152
39,0.1,7,2,14.3276988061919,286219.336549918
40,0.1,7,2,14.3271160440413,286216.260995455
41,0.1,7,2,14.3266320048364,286213.720807784
42,0.1,7,2,14.326230331449,286211.620534999
43,0.1,7,2,14.3258972096264,286209.882223743
44,0.1,7,2,14.3256210611869,286208.442273
45,0.1,7,2,14.3253922044437,286207.248668598
46,0.1,7,2,14.3252025687985,286206.258770702
47,0.1,7,2,14.3250454383022,286205.43752523
48,0.1,7,2,14.3249152352775,286204.756052945
49,0.1,7,2,14.324807335687,286204.19051265
50,0.1,7,2,14.3247179094286,286203.721185093
2,0.1,7,3,18.1042974803516,319112.501956572
3,0.1,7,3,17.71653092808,314010.647345109
4,0.1,7,3,17.3434447503972,309972.971742412
5,0.1,7,3,16.991315296066,306743.75617414
6,0.1,7,3,16.6656571382512,304153.000113396
7,0.1,7,3,16.3702117210169,302066.861411934
8,0.1,7,3,16.1067267225085,300379.403759004
9,0.1,7,3,15.8751848059602,299006.864749785
10,0.1,7,3,15.6742239763727,297886.335315181
11,0.1,7,3,15.5015913463437,296968.491481103
12,0.1,7,3,15.3545385213231,296214.383779668
13,0.1,7,3,15.2301271680323,295593.179253152
14,0.1,7,3,15.125444338195,295080.335969131
15,0.1,7,3,15.0377406616062,294656.198820146
16,0.1,7,3,14.5542089210666,282308.477774355
17,0.1,7,3,14.4949887994593,282259.563360132
18,0.1,7,3,14.4425205936943,282084.502888103
19,0.1,7,3,14.4045720265158,282015.248969217
20,0.1,7,3,14.3744755355357,281942.087014082
21,0.1,7,3,14.3519116464874,281897.483123465
22,0.1,7,3,14.3342999384717,281852.14307507
23,0.1,7,3,14.3207664506676,281813.925642548
24,0.1,7,3,14.3102184035616,281778.886359996
25,0.1,7,3,14.3019859487367,281748.041171206
26,0.1,7,3,14.2954981400199,281720.608709916
27,0.1,7,3,14.2903569626692,281696.695235168
28,0.1,7,3,14.2862389972421,281675.923306219
29,0.1,7,3,14.2829089837629,281658.078954382
30,0.1,7,3,14.2801928799742,281642.878299153
31,0.1,7,3,14.2779630545593,281630.055458833
32,0.1,7,3,14.276123564446,281619.328362381
33,0.1,7,3,14.2746014335158,281610.423338437
34,0.1,7,3,14.2733397318625,281603.075157349
35,0.1,7,3,14.272293124316,281597.038117054
36,0.1,7,3,14.2714247931973,281592.090987803
37,0.1,7,3,14.2707044311638,281588.040897908
38,0.1,7,3,14.2701068433283,281584.723747047
39,0.1,7,3,14.269610962549,281582.002850912
40,0.1,7,3,14.269199091141,281579.766077313
41,0.1,7,3,14.2688562648013,281577.922380397
42,0.1,7,3,14.2685714270769,281576.399722766
43,0.1,7,3,14.2683350638873,281575.140089979
44,0.1,7,3,14.2681391131184,281574.096751747
45,0.1,7,3,14.2679767725861,281573.231819668
46,0.1,7,3,14.2678423365959,281572.514400514
47,0.1,7,3,14.2677310333106,281571.919149998
48,0.1,7,3,14.2676388869108,281571.425204531
49,0.1,7,3,14.2675625971917,281571.015337928
50,0.1,7,3,14.2674994297269,281570.675291073
2,0.1,7,4,18.1042974803516,319112.501956572
3,0.1,7,4,17.71653092808,314010.647345109
4,0.1,7,4,17.3434447503972,309972.971742412
5,0.1,7,4,16.991315296066,306743.75617414
6,0.1,7,4,16.6656571382512,304153.000113396
7,0.1,7,4,16.3702117210169,302066.861411934
8,0.1,7,4,16.1067267225085,300379.403759004
9,0.1,7,4,15.8751848059602,299006.864749785
10,0.1,7,4,15.6742239763727,297886.335315181
11,0.1,7,4,15.5015913463437,296968.491481103
12,0.1,7,4,15.3545385213231,296214.383779668
13,0.1,7,4,15.2301271680323,295593.179253152
14,0.1,7,4,15.125444338195,295080.335969131
15,0.1,7,4,15.0377406616062,294656.198820146
16,0.1,7,4,14.4785349251949,278242.642500786
17,0.1,7,4,14.4213565663521,278285.295673335
18,0.1,7,4,14.3709035279697,278161.90096621
19,0.1,7,4,14.3354519561565,278140.48250367
20,0.1,7,4,14.3079403779517,278103.669946066
21,0.1,7,4,14.2880131729649,278091.017224447
22,0.1,7,4,14.2728903470073,278069.767777117
23,0.1,7,4,14.2616656158791,278050.918167538
24,0.1,7,4,14.2531958858125,278031.073497713
25,0.1,7,4,14.2468012702341,278012.316306117
26,0.1,7,4,14.2419133115507,277994.494533407
27,0.1,7,4,14.2381507030757,277978.345982897
28,0.1,7,4,14.2352108183213,277963.880830223
29,0.1,7,4,14.2328805841945,277951.207340546
30,0.1,7,4,14.231008365808,277940.27835061
31,0.1,7,4,14.2294878957474,277931.008005217
32,0.1,7,4,14.2282427633342,277923.248848532
33,0.1,7,4,14.2272174156633,277916.831251405
34,0.1,7,4,14.2263701535304,277911.570607132
35,0.1,7,4,14.2256687649146,277907.285311988
36,0.1,7,4,14.2250876237628,277903.806326394
37,0.1,7,4,14.2246058934393,277900.984249388
38,0.1,7,4,14.2242063470879,277898.691797039
39,0.1,7,4,14.2238745876008,277896.823794622
40,0.1,7,4,14.2235984665686,277895.295163163
41,0.1,7,4,14.2233675838042,277894.038004211
42,0.1,7,4,14.2231751768813,277893.000681849
43,0.1,7,4,14.2230152083479,277892.142452241
44,0.1,7,4,14.2228824535636,277891.431111566
45,0.1,7,4,14.2227724290665,277890.840867504
46,0.1,7,4,14.2226813290998,277890.350836863
47,0.1,7,4,14.2226059397034,277889.943912274
48,0.1,7,4,14.2225435655353,277889.606007648
49,0.1,7,4,14.2224919621411,277889.325478077
50,0.1,7,4,14.2224492669794,277889.092665424
2,0.1,8,1,18.1042974803516,319112.501956572
3,0.1,8,1,17.71653092808,314010.647345109
4,0.1,8,1,17.3434447503972,309972.971742412
5,0.1,8,1,16.991315296066,306743.75617414
6,0.1,8,1,16.6656571382512,304153.000113396
7,0.1,8,1,16.3702117210169,302066.861411934
8,0.1,8,1,16.1067267225085,300379.403759004
9,0.1,8,1,15.8751848059602,299006.864749785
10,0.1,8,1,15.6742239763727,297886.335315181
11,0.1,8,1,15.5015913463437,296968.491481103
12,0.1,8,1,15.3545385213231,296214.383779668
13,0.1,8,1,15.2301271680323,295593.179253152
14,0.1,8,1,15.125444338195,295080.335969131
15,0.1,8,1,15.0377406616062,294656.198820146
16,0.1,8,1,14.7723203941335,293992.547738126
17,0.1,8,1,14.7077089958586,293702.190244556
18,0.1,8,1,14.6498456016489,293388.135525083
19,0.1,8,1,14.605003636621,293189.13788273
20,0.1,8,1,14.5677455105699,293019.108558045
21,0.1,8,1,14.5378406775626,292891.485749965
22,0.1,8,1,14.5133007510829,292784.519199953
23,0.1,8,1,14.4933375468519,292697.722295952
24,0.1,8,1,14.4770032826158,292625.277458852
25,0.1,8,1,14.4636497910505,292565.091733531
26,0.1,8,1,14.4526996961101,292514.600371348
27,0.1,8,1,14.4437081983338,292472.219982396
28,0.1,8,1,14.4362945715174,292436.524853932
29,0.1,8,1,14.4301623340549,292406.463872951
30,0.1,8,1,14.4250759029641,292381.158210609
31,0.1,8,1,14.4208487762698,292359.899018161
32,0.1,8,1,14.4173312386763,292342.082844491
33,0.1,8,1,14.414402345361,292327.194632941
34,0.1,8,1,14.4119632563753,292314.786614688
35,0.1,8,1,14.4099325200171,292304.470250061
36,0.1,8,1,14.4082425118855,292295.909001094
37,0.1,8,1,14.4068368314888,292288.813789082
38,0.1,8,1,14.4056682990179,292282.938310879
39,0.1,8,1,14.4046974043742,292278.074562064
40,0.1,8,1,14.4038910615077,292274.048201221
41,0.1,8,1,14.4032215920275,292270.714042525
42,0.1,8,1,14.4026659417372,292267.951965918
43,0.1,8,1,14.4022048462664,292265.662736703
44,0.1,8,1,14.401822257246,292263.764499491
45,0.1,8,1,14.4015048184985,292262.189763098
46,0.1,8,1,14.40124142948,292260.882874583
47,0.1,8,1,14.4010228722959,292259.797915219
48,0.1,8,1,14.4008414988064,292258.896966351
49,0.1,8,1,14.400690966617,292258.148683635
50,0.1,8,1,14.4005660177043,292257.52712892
2,0.1,8,2,18.1042974803516,319112.501956572
3,0.1,8,2,17.71653092808,314010.647345109
4,0.1,8,2,17.3434447503972,309972.971742412
5,0.1,8,2,16.991315296066,306743.75617414
6,0.1,8,2,16.6656571382512,304153.000113396
7,0.1,8,2,16.3702117210169,302066.861411934
8,0.1,8,2,16.1067267225085,300379.403759004
9,0.1,8,2,15.8751848059602,299006.864749785
10,0.1,8,2,15.6742239763727,297886.335315181
11,0.1,8,2,15.5015913463437,296968.491481103
12,0.1,8,2,15.3545385213231,296214.383779668
13,0.1,8,2,15.2301271680323,295593.179253152
14,0.1,8,2,15.125444338195,295080.335969131
15,0.1,8,2,15.0377406616062,294656.198820146
16,0.1,8,2,14.6491216709522,287399.73940796
17,0.1,8,2,14.5874446346411,287240.859521365
18,0.1,8,2,14.5325375469472,287003.01391179
19,0.1,8,2,14.4915210905441,286875.441085089
20,0.1,8,2,14.4582456275248,286758.405878983
21,0.1,8,2,14.4324320533448,286675.758378549
22,0.1,8,2,14.4117542494918,286601.944039849
23,0.1,8,2,14.3953764680111,286541.05377506
24,0.1,8,2,14.3822688509466,286488.377812029
25,0.1,8,2,14.371772100763,286443.581729823
26,0.1,8,2,14.3633122328234,286405.103845865
27,0.1,8,2,14.3564705265924,286372.292480017
28,0.1,8,2,14.350898090202,286344.302060762
29,0.1,8,2,14.346332472756,286320.537331071
30,0.1,8,2,14.3425722504647,286300.438749437
31,0.1,8,2,14.3394636357435,286283.532517947
32,0.1,8,2,14.3368867810033,286269.383033327
33,0.1,8,2,14.3347473834849,286257.599345105
34,0.1,8,2,14.3329698729763,286247.826154836
35,0.1,8,2,14.3314928497577,286239.746505097
36,0.1,8,2,14.3302657928814,286233.081255379
37,0.1,8,2,14.3292467920046,286227.589177568
38,0.1,8,2,14.3284008817423,286223.064999152
39,0.1,8,2,14.3276988061919,286219.336549918
40,0.1,8,2,14.3271160440413,286216.260995455
41,0.1,8,2,14.3266320048364,286213.720807784
42,0.1,8,2,14.326230331449,286211.620534999
43,0.1,8,2,14.3258972096264,286209.882223743
44,0.1,8,2,14.3256210611869,286208.442273
45,0.1,8,2,14.3253922044437,286207.248668598
46,0.1,8,2,14.3252025687985,286206.258770702
47,0.1,8,2,14.3250454383022,286205.43752523
48,0.1,8,2,14.3249152352775,286204.756052945
49,0.1,8,2,14.324807335687,286204.19051265
50,0.1,8,2,14.3247179094286,286203.721185093
2,0.1,8,3,18.1042974803516,319112.501956572
3,0.1,8,3,17.71653092808,314010.647345109
4,0.1,8,3,17.3434447503972,309972.971742412
5,0.1,8,3,16.991315296066,306743.75617414
6,0.1,8,3,16.6656571382512,304153.000113396
7,0.1,8,3,16.3702117210169,302066.861411934
8,0.1,8,3,16.1067267225085,300379.403759004
9,0.1,8,3,15.8751848059602,299006.864749785
10,0.1,8,3,15.6742239763727,297886.335315181
11,0.1,8,3,15.5015913463437,296968.491481103
12,0.1,8,3,15.3545385213231,296214.383779668
13,0.1,8,3,15.2301271680323,295593.179253152
14,0.1,8,3,15.125444338195,295080.335969131
15,0.1,8,3,15.0377406616062,294656.198820146
16,0.1,8,3,14.5542089210666,282308.477774355
17,0.1,8,3,14.4949887994593,282259.563360132
18,0.1,8,3,14.4425205936943,282084.502888103
19,0.1,8,3,14.4045720265158,282015.248969217
20,0.1,8,3,14.3744755355357,281942.087014082
21,0.1,8,3,14.3519116464874,281897.483123465
22,0.1,8,3,14.3342999384717,281852.14307507
23,0.1,8,3,14.3207664506676,281813.925642548
24,0.1,8,3,14.3102184035616,281778.886359996
25,0.1,8,3,14.3019859487367,281748.041171206
26,0.1,8,3,14.2954981400199,281720.608709916
27,0.1,8,3,14.2903569626692,281696.695235168
28,0.1,8,3,14.2862389972421,281675.923306219
29,0.1,8,3,14.2829089837629,281658.078954382
30,0.1,8,3,14.2801928799742,281642.878299153
31,0.1,8,3,14.2779630545593,281630.055458833
32,0.1,8,3,14.276123564446,281619.328362381
33,0.1,8,3,14.2746014335158,281610.423338437
34,0.1,8,3,14.2733397318625,281603.075157349
35,0.1,8,3,14.272293124316,281597.038117054
36,0.1,8,3,14.2714247931973,281592.090987803
37,0.1,8,3,14.2707044311638,281588.040897908
38,0.1,8,3,14.2701068433283,281584.723747047
39,0.1,8,3,14.269610962549,281582.002850912
40,0.1,8,3,14.269199091141,281579.766077313
41,0.1,8,3,14.2688562648013,281577.922380397
42,0.1,8,3,14.2685714270769,281576.399722766
43,0.1,8,3,14.2683350638873,281575.140089979
44,0.1,8,3,14.2681391131184,281574.096751747
45,0.1,8,3,14.2679767725861,281573.231819668
46,0.1,8,3,14.2678423365959,281572.514400514
